,Headline,Language,embedded_text
136,रिपोर्ट में दावा- कनाडा के चलते भारत और यूएस के संबंध हो सकते हैं खराब; अमेरिका ने किया खंडन,Hindi,0.12764107
137,"गुजराल परिवार में असुर की एंट्री, क्या अपने ही बाबा की जान लेगी प्रथा?",Hindi,0.061954685
138,"इन्फ्लुएंसर ने पंजाब में पुलिस की गाड़ी के बोनट पर बैठकर बनाई रील्स, एसएचओ हुआ सस्पेंड",Hindi,0.09302667
139,ਇੱਕ ਬੱਚੀ ਦਾ ਜੰਗ ਦੇ ਮਾਹੌਲ ਤੋਂ ਯੂਕੇ ਦੇ ਸਕੂਲ ਤੱਕ ਪਹੁੰਚਣ ਦਾ ਸਫ਼ਰ,Punjabi,0.122054055
140,'कॉमेडी नाईट...'मध्ये 'गुंडे'ची धमाल,Marathi,0.14936118
141,"அதாவது, அவ்வப்போது ’எம்பெருமான்’ என்று சொல்லிச் சொல்லி,",Tamil,0.2269756
142,"'ഇവിടെ എല്ലാവരുടെയും ജീവിതത്തില്‍ പ്രശ്‌നം വരുന്നത് സ്വാഭാവികം'; ആക്ഷന്‍ ചിത്രവുമായി വിജയ് സേതുപതി, 'സിന്ദുബാദ്' ടീസര്‍ പുറത്തുവിട്ടു",Malayalam,0.27305603
143,முதலில் இது காவல்துறை அதிகாரிகளின் உண்மைக் கதை. தமிழக காவல்துறைக்கு பெருமை சேர்த்த குற்றத்தடுப்பு நடவடிக்கை பற்றிய படம். படத்தின் பல கதாபாத்திரங்கள் இன்று காவல் பணியாற்றி வரும் எனது நண்பர்கள்.,Tamil,0.32005987
144,कल से चंद्रमा पर विक्रम लैंडर और प्रज्ञान रोवर से संपर्क साधने की कोशिश करेगा इसरो,Hindi,0.08271945
145,లక్ష దాటిన కొవిడ్‌ కేసులు,Telugu,0.0114513
146,"શૅરબજારમાં તેજી, સેન્સેક્સમાં 90 પૉઇન્ટ અને નિફ્ટીમાં 20 પૉઇન્ટનો વધારો",Gujarati,-0.009637602
147,"दीपिका कक्कड़ व शोएब इब्राहिम ने नए मकान का नाम रखा 'शोइका हाउस', व्लॉग में हुए भावुक ",Hindi,0.19987234
148,ਤੂੰ ਤੀਲਾ ਤੀਲਾ ਲੱਭ ਕੇ ਕੱਖਾਂ ਕਾਨਿਆਂ ਦਾ ਆਲ੍ਹਣਾ ਬਣਾਇਆ।,Punjabi,0.13051595
149,‘ಪಾಕ್​​ ವಿರುದ್ಧ ಆಡಲು ವಿರಾಟ್​ಗೆ ಭಯ‘: ಹೀಗೆಂದ ಪಾಕ್ ಆಟಗಾರನಿಗೆ ಗಂಭೀರ್​​ ಮಾಡಿದ್ದೇನು?​,Kannada,0.26429823
150,मराठा आरक्षणाच्या निर्णयाला मुंबई हायकोर्टाची स्थगिती,Marathi,0.16427784
151,नासा ने शेयर किया 'वाइपर' रोवर के प्रोटोटाइप का वीडियो,Hindi,0.19755626
152,"शिवसेनेकडून चिंतामण वनगा यांच्या मुलाला उमेदवारी निश्चित, उद्या भरणार अर्ज ?",Marathi,-0.031696226
153,ਆਸ ਸਦਾ ਰੱਖ ਮੇਹਣਤ ਉੱਤੇ ਨਾ ਦੇ ਦੋਸ਼ ਲਕੀਰਾਂ ਨੂੰ।,Punjabi,0.25815865
154,യു​ട്യൂ​ബ് മ്യൂസി​ക് ഇ​ന്ത്യ​യില്‍ അ​വ​ത​രി​പ്പി​ച്ചു,Malayalam,-0.050800424
155,कॉलेज में केमिस्ट्री की परीक्षा में फेल हुए थे केमिस्ट्री के नोबेल पुरस्कार विजेता बेवेन्दी,Hindi,-0.02170408
156,ਨੇੜਲੇ ਪਿੰਡ ਬੀੜ ਬੰਸੀਆਂ ਤੋਂ ਆਏ ਵਿਦੇਸ਼ੋਂ ਪਰਤੇ ਨੌਜਵਾਨਾਂ ਵਿਚ ਆਪਸੀ ਕਿਸੇ ਗੱਲ ਨੂੰ ਲੈ ਕੇ,Punjabi,0.2303138
157,"दलित और आदिवासी संगठनों का भारत बंद, कहां-कैसा रहा असर?",Hindi,-0.017343806
158,"கணேஷ் வெங்கட்ராமன், சின்னி ஜெயந்த், இயக்குநர் வெங்கடேஷ், தர்புகா சிவா, அஸ்வின், போஸ் வெங்கட், பிரேம் ஆகியோர் பெருங்கூட்டத்தின் நடுவே வந்து போகிறார்கள்.",Tamil,0.06349683
159,एबीपी सी-वोटर के सर्वे के मुताबिक राजस्थान में बगावत से बीजेपी को कितना नुकसान होगा? ,Hindi,-0.034761257
160,"அவர்களைத் தடுத்து நிறுத்தி, உனக்காகக் காத்துக் கொண்டிருக்கிறோம். குதூகலத்துடன் எழுந்து வா.",Tamil,0.22452444
161,"आय.जी.ची मुलगी होती कृष्णा, एसपीच्या बंगल्यात राज कपूरसह घेतले सात फेरे",Marathi,0.22808678
162,शेतकर्‍यांसाठी लोकशाहीच्या मार्गानं आवाज उठवावा लागेल -पवार,Marathi,-0.041017678
163,"नीरज ने एशियाड में सीज़न के बेस्ट थ्रो के साथ जीता गोल्ड, जेना ने अपने नाम किया सिल्वर",Hindi,0.10820744
164,"कुठे आहे स्मार्ट गाव ?, दोनवर्षांनंतरही 'माळीण' वसलंच नाही !",Marathi,0.247694
165,ਪੰਜਾਬ ਮੰਤਰੀ ਮੰਡਲ ਵੱਲੋਂਵੇਂ ਪ੍ਰਕਾਸ਼ ਪੁਰਬ ਨੂੰ ਸਮਰਪਿਤ ਵਿਸ਼ੇਸ਼ ਸਾਂਝਾ ਇਜਲਾਸ ਬਲਾਉਣ ਦਾ ਮਤਾ ਪਾਸ,Punjabi,0.087763585
166,"राज ठाकरेंना विचारतंय कोण ?, नारायण राणेंचा घणाघात",Marathi,0.14191593
167,ਪਰ ਪੈਣ ਗ਼ਰੀਬਾਂ ਨੂੰ ਹਰ ਪਾਸੇ ਹੀ ਮਾਰਾਂ ਏਥੇ ।,Punjabi,0.15107265
168,अगर मैं मर जाता तो किसी को हैरानी नहीं होती: पिछले साल दिए बयान में ऐक्टर मैथ्यू पेरी,Hindi,0.18109994
169,पावसाचा ठाण्याला जोरदार फटका,Marathi,0.09057197
170,बिहार के वे बड़े चेहरे जिन्हें नहीं मिल पाया नई मोदी सरकार में मंत्री का पद,Hindi,0.27198055
171,ഷൂട്ടിംഗിനിടെ നടന്‍ വിവേക് ഒബ്‌റോയ്ക്ക് പരിക്ക്,Malayalam,-0.027711947
172,'ഇളയരാജ' ; ചിത്രത്തിലെ പുതിയ പോസ്റ്റര്‍ റിലീസ് ചെയ്തു,Malayalam,0.26876917
173,संभाजी ब्रिगेडमध्ये फूट;प्रवीण गायकवाड नव्या ब्रिगेडचे अध्यक्ष,Marathi,0.36179936
174,छोटे कपड़ों को लेकर उर्फी को 'अरेस्ट' किए जाने का वीडियो सामने आने के बाद ऐक्ट्रेस पर केस दर्ज,Hindi,0.11172031
175,संवाददाता शोकतअली राजस्थान में धौलपुर की सीआईडी क्राइम ब्रांच की स्पेशल टीम ने कोतवाली थाना पुलिस के साथ मिलकर,Punjabi,0.17342909
176,ਵੀ ਸਾਡੇ ਤਾਂ ਹੱਡੀ ਬੈਠਦੀ ਜਾ ਰਹੀ ਹੈ। ਪਹਿਲਾਂ ਇੰਗਲਿਸ਼ ਤਾਂ ਸੁਣੀ ਸੀ,Punjabi,0.17875926
177,"बॉलीवुड के किसी कपल से रिलेशनशिप की सलाह नहीं लूंगी, कोई सच नहीं बताता है: नरगिस फाखरी",Hindi,0.095342495
178,हाफ पैंट व टीशर्ट पहनकर चारा काटने वाली मशीन चलाते दिखे बिहार के मंत्री; वीडियो हुआ वायरल,Hindi,0.45705158
179,ਅੱਜ ਕੱਲ ਨਾਸ਼ਤੇ ਵਿੱਚ ਖਾਣ ਵਾਲੇ ਸੀਰਲਾਂ ਵਿੱਚ ਵਿਟਾਮਿਨਡੀ ਵੱਖਰੇ ਤੋਂ ਪਾਇਆ ਹੁੰਦਾ ਹੈ,Punjabi,0.028884044
180,ರೊನಾಲ್ಡೋ ಅವರಿಗೆ ಟ್ಯಾಟು ಅಂದರೆ ಬಲು ದೂರ: ರಕ್ತದಾನ ಅಂದರೆ ಬಲು ಇಷ್ಟ,Kannada,-0.02666314
181,"'विराट'सेनेची देशभक्ती पाकला झोंबली, आयसीसीकडे करणार तक्रार",Marathi,0.2556418
182,परभणीत व्यापार्‍याच्या आत्महत्येमुळे पोलीस-गावकर्‍यांमध्ये धुमश्चक्री,Marathi,0.17616673
183,पुण्यात तृतीयपंथीयांनी 'अशी' साजरी केली दिवाळी,Marathi,0.11791816
184,മൊഹബ്ബത്തില്‍ കുഞ്ഞബദുള്ളയുടെ പുതിയ പോസ്റ്റര്‍ റിലീസ് ചെയ്തു,Malayalam,0.08877861
185,"भास्कर एक्सप्लेनर: हिजाब, हलाल, अजान को लेकर विवाद; क्या कर्नाटक में चुनावों की वजह से गर्माने लगी ध्रुवीकरण की राजनीति?",Hindi,0.12944691
186,తనే నా బెస్ట్‌ ఫ్రెండ్‌,Telugu,0.084997036
187,ਤੇਰੇ ਮੰਮੀ ਡੈਡੀ ਨੇ ਤਾਂ ਕੁਝ ਨਹੀਂ ਕਹਿਣਾ। ਸਿਮਰੀ ਨੇ ਕਿਹਾ ਤੇਰੀ ਦਾਦੀ ਦਾ ਪਤਾ ਕੁਝ ਨਹੀਂ।,Punjabi,0.26071686
188,നിര്‍ഭയ സിനിമയാകുന്നു!! ചിത്രം മുന്നോട്ട് പോകുന്നത് പോലീസ് ഉദ്യോഗസ്ഥയിലൂടെ... ട്രെയിലര്‍ കാണാം,Malayalam,0.26079804
189,"# கோடாலியின் கூர்மை மரத்தை வெட்டுமே தவிர, ரோமத்தை எடுக்காது.",Tamil,0.096099
190,"बेंगलुरु के आसमान में दिखाई दी 'दरवाज़े जैसी' दिखने वाली रहस्यमयी परछाई, तस्वीर आई सामने",Hindi,0.05188545
191,पुणे वसतीगृहातील विद्यार्थ्यावर रेक्टरकडून लैंगिक अत्याचार,Marathi,-0.041689422
192,ਹਿਮਾਚਲ ਚ ਸੋਲਨ ਜ਼ਿਲ੍ਹਾ ਬਣਿਆ ਹੌਟ ਸਪਾਟ ਨਵੇਂ ਮਾਮਲਿਆਂ ਦੀ ਪੁਸ਼ਟੀ,Punjabi,0.0930844
193,ലോ​ഹി​തദാ​സ് ​എ​നി​ക്കൊ​രു​ ​അ​ഭ​യ​കേ​ന്ദ്ര​മാ​യി​രു​ന്നു,Malayalam,-0.10089681
194,कोलकाता के अर्नव ने बनाया दुनिया के सबसे बड़े प्लेइंग कार्ड स्ट्रक्चर का गिनीज़ रिकॉर्ड,Hindi,0.18993248
195,"अभी मत पूछिए, विधानसभा में पूरी जानकारी देंगे: जातीय गणना की रिपोर्ट पर सीएम नीतीश",Hindi,0.120906204
196,ਉਨ੍ਹਾਂ ਦੱਸਿਆ ਕਿ ਲੜਕੀ ਵਾਲਿਆਂ ਨੇ ਬਹੁਤ ਖ਼ਿਆਲ ਰੱਖਿਆ ਪਰ ਫਿਰ ਦੀ ਕਈ ਦਿੱਕਤਾਂ ਆਈਆਂ।,Punjabi,0.12654153
197,લોન્ચ પહેલા જ Redmi 5 અને  Redmi 5 Plusના ફિચર્સ થયા લીક,Gujarati,-0.04059088
198,"""మెరిసిన బాబర్‌, బర్దోష్‌""",Telugu,-0.23190439
199,ईरान में कुत्ते को घर बेचे जाने का वीडियो हुआ वायरल,Hindi,0.098325744
200,ऑस्ट्रेलियाला हरवण्याची सुवर्णसंधी - विराट कोहली,Marathi,-0.11755888
201,ਭਾਰਤੀ ਕ੍ਰਿਕਟ ਟੀਮ ਦੇ ਕਪਤਾਨ ਵਿਰਾਟ ਕੋਹਲੀ ਦੀ ਫਿਟਨੈੱਸ ਦਾ ਜਾਣੋਂ ਕੀ ਹੈ ਰਾਜ਼,Punjabi,0.13491465
202,જાણો છો કે એક રુપિયો ઓછો કેમ રાખવામાં આવે છે વસ્તુઓની કિંમતમાં,Gujarati,0.097166635
203,ਇਸ ਫਿਲਮ ਦਾ ਆਧਾਰ ਰਵੀੰਂਦਰ ਨਾਥ ਟੈਗੋਰ ਦੀ ਏਸ ਨਾਂ ਦੀ ਇਕ ਮਸ਼ਹੂਰ ਕਵਿਤਾ ਨੂੰ ਬਣਾਇਆ ਗਿਆ ਸੀ।,Punjabi,0.25267112
204,"ഓസ്ട്രേലിയക്കെതിരായ മൂന്നാം ഏകദിനം, ടോസ് അറിയാം",Malayalam,0.18795851
205,ਮਰਹੂਮ ਮੁੱਖ ਮੰਤਰੀ ਬੇਅੰਤ ਸਿੰਘ ਦੇਵੇਂ ਜਨਮ ਦਿਵਸ ਮੌਕੇ ਸਰਬ ਧਰਮ ਪ੍ਰਾਥਨਾ ਸਭਾ,Punjabi,-0.19973026
206,ਸੋਨੀਆਂ ਨੇ ਮੈਨੂੰ ਉਲਟਾ ਸਵਾਲ ਪਾ ਦਿੱਤਾ। ਪਰ ਮੈ ਵੀ ਉਸ ਨੂੰ ਖਿੱਝ ਕੇ ਪਈ,Punjabi,0.13848634
207,అనాథలుగా.. అచేతనులుగా  పిల్లల పరిస్థితి దయనీయం,Telugu,-0.0072638383
208,ਇਸ ਜੋੜੇ ਨੂੰ ਫ਼ਿਰੋਜ਼ਪੁਰ ਦੇ ਡੀਸੀ ਨੇ ਵਟਸਐਪ ਤੇ ਹਸਪਤਾਲ ਲੈ ਕੇ ਜਾਣ ਦੀ ਦਿੱਤੀ ਇਜਾਜ਼ਤ,Punjabi,0.3442575
209,ਬੱਸ ਸੇਵਾ ਸ਼ੁਰੂ ਹੋਣ ਤੇ ਮਾਨਸਾ ਅੱਡੇ ਵਿੱਚ ਮੁੜ ਲੱਗੀਆਂ ਰੌਣਕਾਂ,Punjabi,0.24118428
210,ਵਕੀਲ ਵਜੋਂ ਛੜਿਆਂ ਨੂੰ ਲੈਣ ਦੀ ਸੋਚੀ ਜਾ ਰਹੀ ਹੈ,Punjabi,0.15358219
211,ഇന്ത്യന്‍ ടീമിന് വിരുന്നൊരുക്കി ലോക്കല്‍ ഹീറോ,Malayalam,0.10743842
